Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
32,Male,Project Manager,Education,21,Hybrid,32,0,High,Depression,Unsatisfied,1,Weekly,Good,Oceania
43,Prefer not to say,Sales,IT,21,Hybrid,23,8,Low,Anxiety,Neutral,3,Daily,Average,Oceania
46,Prefer not to say,HR,IT,25,Remote,22,13,Medium,Anxiety,Unsatisfied,3,Weekly,Average,Africa
42,Prefer not to say,Data Scientist,Education,4,Hybrid,33,11,Medium,Burnout,Neutral,2,Daily,Good,Africa
27,Male,Project Manager,Education,25,Hybrid,32,13,Medium,Burnout,Unsatisfied,5,Weekly,Average,Oceania
54,Prefer not to say,Marketing,Retail,10,Onsite,51,0,Medium,Anxiety,Unsatisfied,2,Daily,Average,Europe
43,Male,Designer,Healthcare,34,Hybrid,49,11,Medium,Burnout,Satisfied,3,None,Poor,Oceania
31,Female,Data Scientist,Education,9,Remote,30,9,Medium,Anxiety,Satisfied,3,Daily,Average,Oceania
53,Non-binary,Software Engineer,Education,11,Remote,25,9,Medium,Burnout,Neutral,5,Weekly,Average,Asia
57,Non-binary,Software Engineer,Manufacturing,3,Onsite,40,12,High,None,Neutral,3,Weekly,Poor,North America
50,Non-binary,Project Manager,Finance,20,Onsite,32,13,Low,Burnout,Neutral,1,None,Good,Asia
37,Male,Sales,Education,18,Onsite,20,15,Medium,Burnout,Neutral,2,None,Average,Africa
58,Female,Project Manager,Retail,8,Hybrid,35,5,Medium,Depression,Neutral,5,Daily,Poor,Asia
57,Non-binary,Sales,Manufacturing,32,Remote,49,2,Medium,Anxiety,Satisfied,5,None,Average,Europe
50,Prefer not to say,Sales,Retail,21,Onsite,34,5,Medium,Depression,Satisfied,4,Weekly,Good,Europe
48,Male,Project Manager,Manufacturing,33,Hybrid,58,13,Medium,Burnout,Satisfied,5,None,Average,South America
43,Non-binary,HR,Consulting,15,Onsite,26,4,Medium,Anxiety,Unsatisfied,3,None,Average,South America
58,Female,Marketing,Retail,12,Onsite,36,7,Medium,Burnout,Unsatisfied,3,None,Poor,Europe
30,Male,Designer,Education,32,Hybrid,48,3,High,Depression,Neutral,4,Daily,Average,Africa
44,Non-binary,HR,Finance,3,Onsite,57,5,High,Anxiety,Satisfied,5,Weekly,Good,South America
41,Prefer not to say,HR,Finance,28,Hybrid,32,8,Medium,Depression,Satisfied,2,Daily,Poor,Oceania
60,Female,Marketing,Healthcare,17,Remote,55,7,Medium,Burnout,Unsatisfied,4,None,Poor,Asia
58,Non-binary,Designer,Finance,35,Hybrid,28,3,High,Depression,Neutral,2,None,Good,Asia
60,Prefer not to say,Sales,Consulting,7,Onsite,53,10,Low,Depression,Satisfied,3,Weekly,Poor,Oceania
27,Non-binary,Designer,Finance,34,Onsite,36,10,Low,Depression,Satisfied,4,Daily,Good,Europe
38,Female,Sales,Manufacturing,18,Remote,54,7,High,Anxiety,Satisfied,1,None,Average,Asia
56,Male,Marketing,Healthcare,8,Remote,33,8,Low,Burnout,Neutral,5,None,Poor,Asia
31,Male,Designer,Finance,19,Onsite,39,1,Medium,None,Unsatisfied,4,Daily,Poor,Africa
37,Prefer not to say,Software Engineer,Healthcare,25,Hybrid,33,11,Medium,Anxiety,Satisfied,5,None,Good,North America
41,Female,Software Engineer,Education,2,Hybrid,48,4,Low,Anxiety,Unsatisfied,1,Weekly,Average,Asia
58,Male,Designer,Education,10,Remote,60,7,Medium,Depression,Satisfied,3,Daily,Average,Europe
49,Male,Data Scientist,IT,35,Remote,24,1,Medium,None,Neutral,4,None,Good,Asia
23,Non-binary,Data Scientist,Healthcare,18,Remote,28,7,High,Burnout,Unsatisfied,3,None,Average,Asia
24,Non-binary,Project Manager,Manufacturing,12,Hybrid,20,14,Low,Depression,Neutral,2,Daily,Poor,Oceania
41,Prefer not to say,Project Manager,Finance,35,Onsite,28,14,Medium,Anxiety,Unsatisfied,1,Weekly,Good,Asia
32,Female,HR,Consulting,23,Remote,48,12,Medium,None,Unsatisfied,2,None,Good,Africa
47,Prefer not to say,Sales,Healthcare,10,Hybrid,51,5,High,None,Neutral,1,None,Good,Africa
23,Non-binary,Designer,IT,22,Hybrid,39,5,Low,Anxiety,Neutral,2,Weekly,Poor,Africa
34,Prefer not to say,Marketing,Retail,14,Remote,25,2,Medium,Anxiety,Neutral,2,None,Poor,North America
42,Male,Sales,IT,32,Hybrid,53,12,High,None,Satisfied,3,Weekly,Average,Europe
42,Prefer not to say,HR,IT,10,Hybrid,44,13,High,Burnout,Neutral,1,None,Average,Asia
33,Female,Sales,Education,22,Hybrid,31,3,Medium,Burnout,Neutral,3,Weekly,Poor,Africa
40,Male,Designer,Healthcare,3,Onsite,58,2,Low,Depression,Satisfied,3,Weekly,Average,Asia
27,Male,Marketing,Healthcare,33,Hybrid,26,5,Low,Depression,Unsatisfied,4,Weekly,Average,Europe
39,Prefer not to say,Data Scientist,Consulting,33,Hybrid,20,4,Low,None,Satisfied,3,None,Good,North America
42,Female,Marketing,IT,11,Hybrid,28,14,Low,None,Satisfied,2,None,Poor,Europe
22,Non-binary,Sales,Healthcare,7,Remote,35,14,Medium,Burnout,Neutral,5,None,Average,Asia
45,Female,Marketing,Finance,9,Remote,30,14,Low,None,Neutral,2,None,Good,North America
47,Female,Data Scientist,Finance,6,Hybrid,28,0,Low,None,Satisfied,2,None,Poor,Oceania
24,Non-binary,Designer,Retail,16,Remote,21,4,Medium,Anxiety,Neutral,3,Daily,Average,Oceania
48,Non-binary,HR,IT,2,Remote,56,13,Medium,Depression,Unsatisfied,5,Daily,Poor,Europe
60,Non-binary,Software Engineer,Retail,13,Hybrid,25,10,High,Burnout,Satisfied,2,None,Good,Africa
41,Non-binary,Software Engineer,Education,20,Remote,21,0,High,None,Neutral,2,Weekly,Average,South America
49,Prefer not to say,Project Manager,Retail,17,Remote,50,2,Medium,Burnout,Satisfied,5,Daily,Average,Africa
27,Prefer not to say,Data Scientist,Finance,16,Onsite,50,3,High,Burnout,Unsatisfied,5,Weekly,Good,Europe
35,Prefer not to say,Marketing,Manufacturing,14,Hybrid,27,10,Low,Depression,Unsatisfied,5,None,Average,Asia
23,Male,Software Engineer,Consulting,3,Onsite,31,14,Medium,Depression,Satisfied,2,Weekly,Average,North America
24,Prefer not to say,Designer,Finance,27,Hybrid,45,11,Low,Anxiety,Satisfied,4,Daily,Good,Africa
41,Non-binary,Sales,Education,25,Remote,23,8,Medium,None,Satisfied,2,Daily,Poor,Africa
41,Prefer not to say,Designer,IT,32,Onsite,42,14,Low,None,Neutral,1,Weekly,Good,Asia
43,Female,Data Scientist,Finance,16,Onsite,37,8,Medium,None,Neutral,4,Weekly,Good,Oceania
30,Non-binary,Sales,IT,15,Onsite,40,7,Low,Anxiety,Neutral,1,Daily,Good,South America
44,Male,HR,Retail,26,Onsite,23,1,High,Depression,Satisfied,5,Weekly,Good,Africa
50,Male,Marketing,Education,22,Remote,20,3,Medium,Burnout,Satisfied,4,None,Poor,North America
48,Non-binary,Designer,Manufacturing,16,Remote,51,8,Medium,Anxiety,Neutral,5,Weekly,Poor,Asia
45,Male,Marketing,IT,2,Onsite,46,1,Low,Depression,Neutral,1,Daily,Good,Asia
60,Male,HR,Education,6,Remote,37,7,Medium,Anxiety,Unsatisfied,2,Weekly,Poor,Europe
51,Prefer not to say,Project Manager,Education,6,Onsite,42,4,Low,Burnout,Satisfied,5,None,Average,Africa
48,Prefer not to say,HR,Retail,4,Hybrid,53,15,Low,None,Neutral,2,Weekly,Good,Europe
43,Female,Marketing,Consulting,25,Hybrid,26,0,Low,Burnout,Neutral,3,Daily,Poor,Africa
23,Prefer not to say,Marketing,Education,31,Onsite,48,9,Medium,None,Unsatisfied,5,None,Good,South America
32,Male,Marketing,Education,1,Onsite,58,0,Low,Anxiety,Neutral,5,None,Poor,Asia
44,Non-binary,HR,Consulting,29,Hybrid,52,7,Medium,Burnout,Unsatisfied,2,Daily,Poor,Asia
36,Female,Marketing,Finance,4,Hybrid,52,13,High,Anxiety,Unsatisfied,1,None,Good,Oceania
50,Male,Designer,Manufacturing,2,Onsite,49,7,Low,None,Satisfied,3,Daily,Poor,Oceania
54,Non-binary,Marketing,Consulting,19,Hybrid,55,4,High,Anxiety,Satisfied,4,Weekly,Poor,North America
54,Male,Designer,Healthcare,13,Remote,33,0,High,Depression,Satisfied,3,Weekly,Average,Oceania
33,Prefer not to say,HR,Healthcare,2,Onsite,24,12,High,Depression,Neutral,4,Daily,Poor,South America
47,Prefer not to say,Sales,Consulting,31,Onsite,21,15,Low,Depression,Unsatisfied,5,None,Average,North America
25,Prefer not to say,Software Engineer,Education,28,Remote,55,12,Low,Depression,Satisfied,3,None,Good,Africa
38,Male,Sales,Education,25,Remote,44,10,Medium,Depression,Satisfied,5,Daily,Average,Europe
31,Female,Software Engineer,Manufacturing,21,Onsite,24,7,Medium,None,Neutral,4,None,Good,Asia
58,Male,Marketing,IT,11,Onsite,25,6,High,Anxiety,Unsatisfied,4,Daily,Poor,Oceania
28,Prefer not to say,Designer,Education,16,Hybrid,40,0,High,Burnout,Satisfied,3,Daily,Good,Africa
54,Prefer not to say,Sales,IT,32,Hybrid,59,3,Low,Anxiety,Satisfied,1,Weekly,Poor,Asia
60,Female,Software Engineer,IT,31,Onsite,22,9,High,Burnout,Unsatisfied,2,Daily,Poor,South America
38,Non-binary,Designer,Consulting,4,Hybrid,47,15,Medium,None,Neutral,2,Daily,Poor,North America
31,Female,Sales,Finance,32,Hybrid,31,15,Low,Depression,Unsatisfied,1,None,Good,Europe
42,Non-binary,Designer,IT,2,Onsite,41,5,High,None,Neutral,5,Weekly,Poor,South America
52,Female,Data Scientist,Manufacturing,18,Remote,52,0,High,Burnout,Unsatisfied,2,None,Good,North America
41,Female,HR,Finance,6,Hybrid,48,0,Low,Burnout,Satisfied,4,None,Good,Asia
44,Male,Project Manager,Finance,20,Onsite,41,14,Medium,Depression,Unsatisfied,3,None,Poor,North America
42,Female,Data Scientist,Finance,15,Remote,21,7,High,Burnout,Satisfied,5,None,Average,South America
53,Male,Software Engineer,Healthcare,3,Hybrid,49,15,Low,Burnout,Satisfied,4,Daily,Poor,Africa
52,Female,Software Engineer,Education,29,Remote,32,7,High,Depression,Unsatisfied,5,None,Good,North America
23,Non-binary,Marketing,Education,12,Remote,40,12,Medium,None,Unsatisfied,3,Daily,Average,Africa
24,Female,Sales,Finance,23,Onsite,22,10,High,Burnout,Unsatisfied,3,Weekly,Average,Africa
41,Prefer not to say,Project Manager,Consulting,34,Hybrid,44,9,Low,None,Neutral,5,Weekly,Good,Asia
60,Prefer not to say,HR,Manufacturing,16,Onsite,41,15,Medium,None,Unsatisfied,4,Weekly,Good,Africa
25,Prefer not to say,Designer,Manufacturing,6,Remote,37,11,High,Burnout,Unsatisfied,2,Weekly,Average,South America
55,Prefer not to say,HR,Healthcare,18,Onsite,54,12,Medium,Anxiety,Neutral,3,None,Average,North America
33,Non-binary,Software Engineer,Retail,3,Onsite,31,3,Low,Depression,Satisfied,2,None,Good,South America
43,Prefer not to say,Data Scientist,Consulting,14,Hybrid,53,13,Medium,Depression,Unsatisfied,5,Weekly,Average,Africa
59,Male,Project Manager,Education,20,Remote,23,13,Medium,Anxiety,Satisfied,3,Daily,Average,Africa
48,Male,Sales,Healthcare,2,Remote,58,3,Low,Depression,Satisfied,2,None,Good,South America
31,Non-binary,HR,Finance,9,Remote,26,7,Low,None,Neutral,2,Daily,Good,Asia
28,Male,Designer,Manufacturing,23,Remote,46,7,Medium,None,Unsatisfied,3,Daily,Poor,Asia
49,Male,Sales,Manufacturing,6,Remote,20,7,Medium,Anxiety,Neutral,4,Weekly,Average,South America
56,Prefer not to say,HR,Finance,13,Hybrid,56,0,Medium,Depression,Satisfied,2,Daily,Good,Europe
56,Non-binary,Sales,Retail,30,Onsite,28,15,Medium,Burnout,Satisfied,5,Daily,Poor,Asia
51,Female,Sales,Consulting,10,Hybrid,39,2,Medium,None,Satisfied,5,None,Average,Europe
38,Non-binary,Designer,Manufacturing,11,Onsite,22,10,Medium,None,Satisfied,4,None,Average,South America
40,Male,Project Manager,IT,9,Onsite,32,4,High,Anxiety,Unsatisfied,2,Weekly,Good,South America
56,Non-binary,Project Manager,Consulting,23,Hybrid,28,9,Low,None,Neutral,2,Daily,Poor,Africa
33,Non-binary,Sales,IT,12,Hybrid,22,6,Medium,None,Neutral,2,Weekly,Poor,South America
45,Male,Marketing,Manufacturing,28,Onsite,53,2,Medium,Depression,Neutral,2,None,Poor,Europe
55,Non-binary,Sales,IT,32,Hybrid,33,11,Medium,Anxiety,Neutral,1,Daily,Good,Europe
39,Female,Data Scientist,Manufacturing,33,Remote,34,5,High,Burnout,Satisfied,2,Daily,Good,South America
58,Non-binary,Software Engineer,Education,2,Remote,50,0,Low,Burnout,Neutral,5,Daily,Good,Africa
41,Non-binary,Data Scientist,Healthcare,33,Onsite,28,1,Medium,None,Satisfied,5,None,Average,Oceania
57,Prefer not to say,Marketing,Healthcare,16,Onsite,51,7,Medium,None,Unsatisfied,4,Weekly,Good,Europe
31,Female,Software Engineer,Education,12,Remote,35,0,High,Depression,Neutral,4,None,Good,Africa
34,Prefer not to say,Sales,Healthcare,25,Remote,39,8,Medium,None,Unsatisfied,2,Weekly,Average,Oceania
39,Prefer not to say,Software Engineer,Healthcare,8,Hybrid,58,14,High,None,Unsatisfied,3,Daily,Poor,Oceania
29,Non-binary,Designer,IT,26,Hybrid,34,3,Low,Anxiety,Neutral,2,Daily,Good,Oceania
31,Prefer not to say,Designer,IT,7,Hybrid,48,4,Medium,None,Neutral,4,None,Poor,South America
30,Female,Designer,Healthcare,2,Remote,52,0,High,Burnout,Unsatisfied,5,Daily,Good,Europe
53,Prefer not to say,Designer,Healthcare,35,Remote,59,8,High,None,Neutral,1,Daily,Good,Africa
27,Male,Marketing,Consulting,15,Remote,32,14,High,Burnout,Neutral,1,None,Poor,Oceania
39,Male,Designer,Education,28,Remote,41,4,Medium,None,Unsatisfied,2,Daily,Average,Africa
59,Male,Project Manager,Education,18,Remote,34,14,Medium,Anxiety,Neutral,4,Weekly,Poor,South America
58,Non-binary,HR,Consulting,10,Hybrid,41,8,Low,Burnout,Neutral,2,Daily,Average,North America
28,Prefer not to say,Sales,Education,5,Remote,55,9,Medium,Anxiety,Satisfied,4,None,Poor,Europe
56,Male,Designer,IT,27,Remote,50,8,High,Burnout,Neutral,4,None,Poor,Asia
31,Non-binary,Project Manager,Healthcare,4,Remote,25,9,High,Anxiety,Unsatisfied,2,Weekly,Average,Oceania
28,Female,Sales,Consulting,32,Onsite,21,12,Medium,Depression,Neutral,5,None,Average,Africa
46,Female,Sales,Finance,20,Hybrid,44,11,High,Depression,Neutral,3,Daily,Poor,Africa
32,Female,Sales,Consulting,18,Remote,28,0,High,Depression,Neutral,3,Weekly,Good,South America
37,Male,Software Engineer,Retail,31,Onsite,54,8,Medium,Burnout,Satisfied,1,Weekly,Poor,Europe
50,Prefer not to say,Project Manager,Consulting,9,Hybrid,55,12,Medium,Burnout,Satisfied,3,None,Average,North America
55,Female,Marketing,Retail,29,Remote,26,10,Medium,None,Unsatisfied,1,Weekly,Good,South America
45,Female,HR,Retail,17,Onsite,41,7,Low,Depression,Neutral,4,Daily,Average,Africa
50,Female,Sales,Healthcare,31,Onsite,50,4,Low,Anxiety,Satisfied,5,None,Poor,North America
43,Prefer not to say,Project Manager,Finance,3,Hybrid,55,12,Medium,Anxiety,Neutral,5,Weekly,Average,Oceania
39,Non-binary,Marketing,Healthcare,20,Hybrid,22,2,Medium,Anxiety,Satisfied,5,Weekly,Good,Africa
30,Female,Data Scientist,Consulting,9,Hybrid,33,11,Low,Burnout,Unsatisfied,1,Daily,Average,Europe
36,Male,Project Manager,Retail,4,Hybrid,21,4,High,Burnout,Neutral,1,None,Poor,Europe
58,Prefer not to say,Designer,Manufacturing,17,Hybrid,28,13,Medium,Burnout,Neutral,5,Daily,Good,Europe
53,Prefer not to say,Data Scientist,Healthcare,34,Remote,22,6,High,None,Satisfied,3,Weekly,Good,Africa
56,Non-binary,HR,IT,13,Remote,58,14,High,Anxiety,Neutral,2,Daily,Poor,Asia
57,Male,Project Manager,Consulting,19,Remote,39,0,Low,Anxiety,Satisfied,1,Daily,Average,South America
58,Male,Data Scientist,Finance,8,Onsite,35,15,Low,Anxiety,Neutral,2,Weekly,Poor,Africa
57,Female,Designer,Healthcare,22,Hybrid,56,3,High,Burnout,Unsatisfied,1,Weekly,Poor,Europe
46,Non-binary,Data Scientist,Consulting,14,Remote,29,13,Medium,Anxiety,Unsatisfied,1,Daily,Average,Asia
42,Female,HR,Manufacturing,33,Hybrid,24,0,High,None,Neutral,1,None,Good,Europe
24,Prefer not to say,Project Manager,Healthcare,30,Onsite,60,4,High,None,Satisfied,3,None,Average,South America
53,Female,HR,Retail,10,Remote,31,9,Low,Burnout,Satisfied,1,Daily,Poor,Oceania
24,Female,Data Scientist,Finance,35,Remote,50,10,Low,None,Satisfied,5,Weekly,Poor,North America
30,Non-binary,Project Manager,Consulting,20,Remote,27,14,Medium,Burnout,Unsatisfied,3,Weekly,Good,South America
22,Prefer not to say,Software Engineer,Healthcare,6,Remote,43,3,Medium,None,Unsatisfied,4,Daily,Good,Europe
28,Non-binary,Designer,Retail,22,Hybrid,30,3,Medium,Anxiety,Unsatisfied,2,Daily,Good,South America
52,Non-binary,Sales,Education,25,Onsite,26,15,Medium,Burnout,Neutral,3,None,Average,Europe
47,Prefer not to say,Project Manager,Manufacturing,21,Onsite,47,7,Medium,Anxiety,Satisfied,1,Weekly,Average,South America
30,Male,Data Scientist,Manufacturing,14,Onsite,56,14,Medium,Burnout,Satisfied,5,Daily,Poor,Oceania
52,Female,Sales,Healthcare,26,Hybrid,30,15,Low,Depression,Satisfied,5,None,Poor,North America
25,Prefer not to say,Sales,Healthcare,9,Hybrid,26,12,High,Depression,Unsatisfied,3,Daily,Good,Asia
50,Non-binary,HR,Consulting,22,Onsite,47,10,Medium,Burnout,Unsatisfied,5,Daily,Poor,Oceania
60,Female,HR,Education,34,Remote,38,7,High,Depression,Neutral,4,Weekly,Good,Asia
48,Female,Marketing,IT,30,Hybrid,49,0,Medium,Anxiety,Neutral,1,Daily,Poor,Africa
28,Male,HR,IT,32,Remote,49,0,Medium,Burnout,Satisfied,2,Weekly,Poor,Asia
23,Prefer not to say,Marketing,Finance,5,Remote,37,11,Medium,None,Satisfied,3,None,Good,Oceania
26,Male,Project Manager,Education,21,Hybrid,24,13,High,None,Unsatisfied,4,None,Average,Europe
27,Female,Marketing,Consulting,32,Hybrid,53,0,Medium,Depression,Neutral,1,Daily,Poor,North America
52,Non-binary,Sales,Finance,30,Remote,33,14,Medium,Anxiety,Neutral,5,Weekly,Good,Asia
32,Prefer not to say,Software Engineer,Consulting,28,Onsite,41,13,Medium,Depression,Neutral,1,Daily,Average,Asia
23,Prefer not to say,Sales,Finance,4,Remote,31,15,Low,Burnout,Neutral,3,Weekly,Average,Europe
41,Prefer not to say,Sales,IT,19,Onsite,29,4,Low,Anxiety,Satisfied,5,None,Average,Oceania
33,Female,Project Manager,IT,25,Hybrid,33,7,High,Anxiety,Neutral,1,Daily,Average,North America
37,Non-binary,Sales,Consulting,9,Remote,58,8,High,Anxiety,Satisfied,5,Daily,Poor,Europe
33,Male,Project Manager,Consulting,10,Hybrid,42,12,High,None,Unsatisfied,2,None,Average,Oceania
28,Non-binary,Marketing,Finance,26,Hybrid,23,15,High,Depression,Unsatisfied,1,Daily,Poor,North America
57,Non-binary,Project Manager,Consulting,26,Hybrid,28,4,High,Burnout,Neutral,2,Weekly,Poor,South America
45,Female,Designer,Finance,11,Hybrid,41,10,Low,Burnout,Neutral,1,None,Poor,Oceania
50,Female,Data Scientist,Consulting,25,Onsite,33,9,High,Anxiety,Satisfied,2,Daily,Poor,Oceania
53,Non-binary,Marketing,Healthcare,3,Hybrid,46,13,Medium,None,Satisfied,3,Daily,Good,Oceania
58,Prefer not to say,HR,Healthcare,29,Remote,25,9,High,Depression,Unsatisfied,1,Weekly,Good,Europe
48,Prefer not to say,Project Manager,Education,7,Onsite,55,1,Medium,Depression,Neutral,1,Weekly,Good,Asia
42,Prefer not to say,Sales,Manufacturing,28,Onsite,53,4,High,Burnout,Satisfied,3,Daily,Average,Europe
22,Non-binary,Software Engineer,Retail,7,Onsite,47,10,Medium,Burnout,Neutral,1,None,Average,Asia
23,Female,Data Scientist,Retail,34,Hybrid,35,14,Low,Depression,Satisfied,4,Daily,Good,South America
59,Prefer not to say,HR,Finance,3,Hybrid,39,8,Low,Depression,Neutral,5,Weekly,Poor,North America
50,Non-binary,Designer,Consulting,24,Hybrid,34,12,High,Depression,Unsatisfied,5,None,Average,Oceania
27,Female,HR,Retail,7,Hybrid,27,9,High,Burnout,Unsatisfied,1,Weekly,Poor,Oceania
25,Prefer not to say,Software Engineer,Retail,18,Remote,22,4,Low,Anxiety,Neutral,4,None,Poor,Africa
52,Male,Designer,Healthcare,33,Onsite,48,1,Low,Depression,Unsatisfied,1,Daily,Good,Africa
37,Non-binary,Sales,Healthcare,28,Remote,52,3,Low,Burnout,Unsatisfied,3,Daily,Poor,North America
22,Non-binary,Project Manager,Retail,2,Onsite,40,5,Medium,Burnout,Satisfied,2,Weekly,Poor,South America
51,Male,HR,Finance,22,Hybrid,41,7,Low,Burnout,Unsatisfied,5,None,Average,Asia
57,Male,Project Manager,IT,8,Hybrid,56,15,High,Burnout,Unsatisfied,4,None,Poor,Europe
58,Prefer not to say,Data Scientist,Manufacturing,32,Onsite,57,9,Low,Anxiety,Satisfied,5,Weekly,Good,North America
32,Prefer not to say,Data Scientist,Finance,21,Remote,36,5,High,Anxiety,Satisfied,5,Daily,Good,Oceania
41,Female,Data Scientist,Finance,15,Hybrid,32,5,Low,Burnout,Unsatisfied,1,Daily,Average,Oceania
36,Female,Marketing,Education,10,Remote,32,7,Medium,None,Unsatisfied,3,Weekly,Good,Asia
51,Non-binary,Data Scientist,Manufacturing,2,Remote,58,14,Low,Depression,Satisfied,4,None,Average,Asia
60,Female,Sales,Retail,10,Remote,59,15,Low,None,Satisfied,1,Daily,Poor,South America
34,Female,HR,Healthcare,28,Onsite,22,3,Medium,None,Neutral,5,Weekly,Poor,Africa
33,Female,Sales,Manufacturing,27,Remote,49,10,Medium,Anxiety,Unsatisfied,3,None,Average,Oceania
53,Prefer not to say,Marketing,Consulting,1,Onsite,42,14,High,Depression,Satisfied,3,Daily,Poor,Asia
53,Female,Sales,Retail,7,Onsite,20,5,Low,Depression,Unsatisfied,3,None,Average,Africa
40,Female,Project Manager,IT,12,Remote,22,5,Medium,Burnout,Satisfied,2,None,Poor,Europe
36,Non-binary,Designer,Manufacturing,28,Hybrid,48,1,Medium,Burnout,Neutral,2,None,Good,Europe
54,Prefer not to say,Designer,Healthcare,27,Remote,20,1,High,Burnout,Satisfied,3,None,Average,Europe
41,Prefer not to say,HR,IT,19,Hybrid,24,8,Low,Depression,Satisfied,5,Daily,Poor,North America
55,Female,Sales,Consulting,15,Hybrid,22,9,High,Anxiety,Unsatisfied,2,None,Poor,Europe
34,Prefer not to say,Marketing,Finance,19,Onsite,58,4,High,None,Unsatisfied,2,None,Average,Europe
43,Prefer not to say,Project Manager,IT,17,Hybrid,58,2,Medium,Anxiety,Neutral,2,None,Average,Europe
37,Non-binary,Project Manager,IT,26,Hybrid,27,9,Medium,Anxiety,Satisfied,1,Weekly,Poor,Oceania
37,Prefer not to say,HR,Education,14,Hybrid,40,13,Low,Burnout,Satisfied,1,Weekly,Average,Asia
57,Female,Sales,Finance,1,Hybrid,24,14,Low,Depression,Unsatisfied,3,Daily,Poor,Africa
33,Female,Sales,IT,26,Onsite,43,7,Low,Depression,Neutral,2,Daily,Good,Europe
